F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
50.906,-4.14,0,1.5661,1,-11.1174,-3.4858,-3.677,8937.24,-11.1387,-3387.56,-96906.426,10.095,-4.271,2334.75,21.522,-9.24,9675.54,300.41,-5496.38,,True
40.906,-1.14,0,1.4458,0,-18.828,-3.5549,-3.499,7954.64,-15.21,-3291.16,-96881.48,9.234,-4.1424,3552.51,21.356,-9.274,9634.5,581.11,-5488.67,,True
46.224,-1.14,0,2.205,1,-14.496,-4.0041,-4.4732,8613.44,-15.924,-3057.16,-96903.03,6.0501,-4.4421,2128.74,21.836,-4.8692,9562.05,112.01,-5861.53,9.8,False
41.688,-4.14,1,1.9265,1,-13.035,-3.41663,-5.356,7988.24,-13.809,-3805.38,-96958.02,6.8241,-4.87,1960.2,36.548,-8.432,10041.54,75.03,-5504.9,,True
57.46,-4.14,0,4.123,1,-13.1754,-3.6452,-4.1348,8540.04,-15.261,-4386.16,-96885.3,9.876,-4.207,2326.23,29.108,-6.1462,10195.83,224.03,-5470.71,9.91,False
91.38,-4.14,0,1.3383,0,-15.606,-3.345457,-4.4136,8578.24,-12.0828,-3920.844,-96854.76,7.6431,-7.753,1954.62,32.759,-8.704,9914.31,8.11,-5432.15,10.27,False
70.5,-1.14,0,3.316,1,-13.911,-3.7986,-4.9314,8661.24,-15.804,-613.36,-96902.938,5.29725,-3.7622,2461.41,24.23,-5.0338,9488.55,300.31,-5785.13,8.83,False
79.6,-4.14,1,1.07492,0,-10.8999,-3.4484,-5.162,8719.84,-13.905,-3998.76,-96931.872,7.6299,-4.0855,2255.07,27.786,-5.3802,11215.23,5114.61,-5671.33,8.73,False
38.276,-4.14,0,1.3389,0,-20.07,-3.561,-6.142,8097.84,-15.348,-3443.56,-96946.7,8.331,-3.9818,1982.46,42.932,-6.472,9796.29,-351.79,-5404.37,,True
55.68,-4.14,1,1.3598,1,-10.9773,-4.849,-5.512,8166.04,-16.101,-3992.72,-96983.44,6.2586,-5.12,2128.02,32.946,-4.63,11233.83,750.81,-6161.23,,True
35.655,-4.14,0,1.259,0,-13.563,-3.3400067,-6.812,7060.24,-11.5275,-3738.56,-96998.76,5.9475,-4.0381,2068.515,27.748,-6.992,9845.67,319.91,-5460.86,,True
45.69,-1.14,0,1.8859,1,-12.1842,-4.942,-5.482,8506.5,-12.2622,-2623.76,-96927.266,6.8616,-4.0626,2131.65,25.01,-6.0788,9118.53,73.82,-5415.22,10.26,False
44.384,-1.14,0,2.54,1,-20.511,-3.36606,-4.5688,6172.64,-11.4546,-3724.96,-96920.282,9.63,-5.414,2399.01,33.078,-4.3704,9666.09,266.71,-7907.63,10.41,True
54.426,-1.14,1,3.013,1,-11.4795,-3.611,-3.888,7433.44,-12.6864,-3407.76,-96924.058,10.407,-3.8825,1626.51,43.988,-7.876,10775.43,84.52,-5536.66,,True
65.04,-4.14,1,4.122,0,-11.1342,-3.649,-7.148,8157.04,-16.788,-3582.56,-96220.8,5.5554,-4.0534,2155.89,33.188,-4.623,8422.83,166.79,-5040.23,7.84,False
44.454,-1.14,0,1.6554,0,-14.613,-3.9684,-3.4162,8797.84,-13.1157,-3954.148,-96868.5,14.037,-3.9961,2448.81,24.108,-7.354,10014.18,417.21,-5503.07,,False
38.746,-1.14,0,3.211,1,-11.6265,-3.4989,-10.602,8612.12,-12.6732,-3055.76,-96907.118,9.006,-4.0581,2017.977,25.594,-5.1878,10212.03,106.92,-5745.13,10.27,False
60.96,-4.14,0,5.588,1,-10.7427,-4.0075,-4.9634,8663.04,-15.018,-3952.182,-96886.32,6.0063,-6.128,2084.1,42.862,-5.441,13957.53,168.53,-5587.93,10.71,True
57.28,-1.14,0,1.2609,0,-10.9824,-4.357,-4.3362,7242.24,-12.0357,-3726.36,-96899.704,7.9359,-4.3419,2442.21,38.054,-6.794,8827.23,1063.81,-5526.13,12.03,True
52.742,-4.14,1,1.7823,0,-13.2636,-3.4556,-12.216,11590.64,-10.82763,-3120.16,-96939.26,9.534,-4.5484,2108.49,33.792,-4.6332,9162.03,418.21,-6351.13,,True
40.23,-4.14,0,1.2087,0,-12.0831,-3.40463,-5.0388,8651.24,-14.607,-3876.34,-96980.76,8.505,-5.794,2018.478,25.42,-7.008,10060.2,-49.59,-5394.16,,False
66.88,-4.14,0,1.3433,0,-11.1591,-3.37876,-7.586,8499.44,-18.129,-1139.36,-96959.76,7.8414,-4.0261,2064.816,11.756,-5.471,6679.53,-511.29,-5508.59,,False
38.624,-4.14,0,2.163,1,-14.325,-3.4992,-4.1728,8778.44,-11.8644,-3434.16,-97448.8,7.7436,-4.715,2558.01,29.3796,-5.349,9471.63,323.21,-5709.63,10.55,True
65.86,-1.14,1,1.2509,0,-14.946,-3.6584,-4.0838,310.64,-10.86153,-4718.56,-96902.732,5.3685,-4.1693,2210.1,44.472,-4.4794,10042.65,890.31,-5286.03,,True
37.432,-1.14,0,2.055,0,-12.2022,-4.344,-5.31,8542.44,-12.0669,974.64,-96906.922,9.153,-3.7564,2168.07,35.57,-4.39578,9331.53,217.15,-7128.63,,False
73.38,-1.14,1,1.6126,1,-13.65,-3.41351,-6.842,7751.24,-12.1935,-3685.16,-97066.78,5.244,-5.583,2167.08,44.184,-5.6808,9396.63,400.81,-5647.33,,True
77.66,-1.14,0,2.708,0,-11.6043,-3.9641,-3.4908,8556.06,-12.8577,-6851.36,-96887.88,6.4398,-3.7748,2411.61,29.8024,-5.5178,11205.63,270.81,-5441.828,,False
72.4,-4.14,0,1.6941,1,-11.1078,-3.5365,-4.9288,11144.64,-11.2734,-3331.56,-96936.886,8.442,-4.386,2534.61,45.722,-5.0116,6870.63,566.61,-5198.23,9.39,False
73.36,-4.14,1,2.089,0,-10.9056,-3.41874,-11.624,8591.78,-11.5986,-4186.56,-96915.987,7.4661,-4.875,2038.2126,43.04,-7.388,13186.53,214.33,-5391.81,8.94,False
58.92,-4.14,1,1.5005,1,-18.492,-4.0928,-3.3199,8554.16,-12.2688,-2483.16,-96921.498,6.0507,-3.9765,5355.81,43.958,-6.962,9593.22,510.61,-5465.19,8.89,False
46.568,-1.14,1,2.096,0,-14.232,-3.6711,-5.812,-1739.36,-10.86744,-4152.96,-97058.04,8.382,-4.4693,1938.9,20.042,-4.951,10089.33,29.97,-5388.36,10.06,True
51.544,-4.14,1,2.977,1,-19.191,-3.5161,-3.5804,8582,-18.6,-2967.56,-96764.12,6.684,-4.705,2536.71,33.086,-5.8928,9546.24,77.99,-5564.43,11.47,True
39.832,-4.14,0,2.247,1,-16.371,-3.7259,-3.7218,9106.24,-12.3081,-3734.36,-96900.186,7.0623,-4.98,1458.51,22.676,-5.221,9957.18,49.97,-5661.33,,True
52.744,-4.14,1,1.1025,0,-11.0655,-3.35054,-4.734,16934.64,-10.75092,-3733.16,-96961.82,7.6968,-8.094,2187.87,37.16,-5.2816,6939.03,-430.69,-5605.33,,False
71.74,-4.14,1,2.286,1,-14.916,-3.581,-4.788,8639.22,-12.7371,-3167.76,-96934.596,5.40141,-4.4072,2100.69,29.0392,-5.027,9555.66,49.53,-5393.51,9.66,False
37.76,-1.14,0,1.5374,1,-10.74474,-4.458,-3.7032,8327.82,-15.807,-3712.36,-96814.06,6.2592,-4.3876,1026.81,50.274,-5.1016,15556.53,-220.49,-5807.93,,False
77.86,-1.14,0,3.045,1,-14.31,-3.5005,-3.8344,-2721.36,-10.75377,-2245.36,-96781.42,5.25138,-4.0751,2286.27,41.774,-4.7538,9422.13,107.64,-6173.73,9.63,True
51.758,-1.14,0,4.646,1,-11.6604,-3.9999,-4.2296,9181.44,-11.4288,-3703.76,-96994.38,7.8102,-5.754,2473.41,33.436,-7.126,9050.43,190.95,-5559.43,9.74,False
56.74,-4.14,0,1.4201,0,-12.3861,-3.7413,-4.746,8445.5042,-18.504,-3237.76,-97090.28,9.861,-4.753,2036.853,34.208,-5.026,9260.73,-161.89,-5805.63,,False
37.45,-4.14,0,2.944,0,-15.636,-4.1168,-5.75,9781.24,-11.8701,-2061.56,-96919.163,7.0704,-3.8936,2094.99,31.5074,-13.114,9739.95,165.68,-5468.5,9.63,False
45.576,-1.14,0,1.4264,0,-13.743,-5.351,-4.759,3238.64,-11.0418,-3919.422,-96801.22,6.9765,-5.707,2114.85,29.3702,-6.17,9754.797,122.902,-5397.48,,True
67.22,-1.14,1,1.1745,0,-11.8389,-3.5886,-7.31,7806.44,-13.3002,-1787.36,-96894.84,8.781,-3.74985,2161.71,29.2578,-4.654,9017.13,979.71,-5307.53,9.76,True
42.784,-4.14,0,2.815,1,-12.2565,-3.36684,-4.0966,8568.46,-15.789,-4341.16,-96945.08,6.5277,-4.0352,2209.14,38.94,-7.096,10323.03,225.81,-5422.51,,False
42.494,-4.14,0,3.956,1,-13.545,-3.4423,-6.798,1474.64,-10.83738,-4703.56,-96925.99,11.169,-3.8329,2043.3072,38.018,-6.692,10152.93,174.44,-5546.78,11.31,True
67.48,-4.14,1,1.539,0,-11.5839,-4.2371,-4.574,11040.64,-11.0382,-605.36,-97212.8,5.43501,-3.9276,2234.25,33.008,-10.152,7916.13,-75.09,-5442.272,8.62,False
48.592,-1.14,1,1.3553,0,-12.8082,-3.6499,-4.1786,8143.04,-15.399,-3198.36,-96952.44,6.2772,-4.346,2069.901,28.69,-5.261,9531,-18.19,-5740.83,,True
133.14,-4.14,1,1.2502,1,-15.135,-3.37211,-4.2892,7629.84,-12.0834,-4242.36,-96861.7,6.1209,-4.0082,2251.74,27.042,-9.006,9929.28,1073.51,-5490.92,9.86,True
48.208,-1.14,0,1.7856,1,-12.6987,-3.7764,-5.722,8433.192,-23.367,-2194.56,-96923.336,15.126,-4.0832,2026.452,18.37,-4.8148,9367.23,-41.99,-5939.43,,False
43.122,-4.14,1,1.2545,1,-13.0347,-3.9144,-4.8756,15146.64,-10.86504,2094.64,-96846.24,5.38914,-3.72038,1822.89,40.2,-6.3,10140.63,-370.39,-5581.43,9.47,True
67.9,-4.14,1,1.2239,1,-11.5575,-3.35826,-4.7324,8263.56,-14.529,-3978.96,-96924.312,7.8333,-4.6262,1876.71,41.334,-4.6364,10739.73,-413.79,-5094.73,9.69,False
46.194,-4.14,1,4.508,0,-13.935,-3.4813,-9.608,10065.84,-11.1114,-3982.66,-96918.145,9.381,-5.686,2033.502,34.954,-4.6414,10229.43,175.35,-6052.03,,True
46.744,-4.14,1,1.07566,0,-11.7348,-3.41335,-3.3121,8050.44,-15.342,-3433.16,-96877.08,12.174,-4.2339,1797.75,37.722,-9.272,9317.43,-2465.39,-5400.98,,False
50.622,-1.14,0,3.101,1,-10.8468,-3.39263,-3.6304,8783.24,-13.95,-3925.574,-96861.66,5.7675,-5.061,3128.31,28.794,-9.158,9088.83,247.61,-5398.4,,False
88.76,-1.14,1,3.412,1,-11.6439,-3.9597,-8.942,8501.76,-13.836,-3869.72,-96914.788,5.39325,-4.656,2065.977,46.654,-10.8,10460.13,215.91,-5498.09,11.03,True
150.2,-4.14,1,1.05299,0,-13.926,-5.937,-4.4036,8627.96,-16.413,-3659.36,-96972.16,5.8008,-4.983,2112.03,37.298,-5.149,9910.74,3389.61,-6038.43,9.92,True
41.732,-4.14,0,1.2957,1,-12.7029,-4.434,-6.974,8813.84,-14.244,-3981.56,-96923.598,7.2696,-4.5557,2059.659,30.95112,-6.424,10317.93,763.41,-5517.21,10.58,True
37.694,-1.14,0,3.582,1,-10.67358,-3.5212,-5.234,4426.64,-10.8438,-3879.92,-96917.531,5.8218,-5.43,2300.43,28.364,-5.3708,7117.23,228.61,-5489.11,,True
57.18,-1.14,0,1.349,0,-23.334,-3.7235,-10.174,8137.44,-17.253,-3891.36,-96980.46,9.537,-4.667,2107.23,38.272,-7.452,9754.947,894.61,-5514.5,,True
108.24,-4.14,0,1.6599,1,-11.0274,-3.7439,-3.9332,8653.44,-11.874,-4158.36,-96956.5,8.214,-5.129,2057.577,28.122,-11.522,12575.43,333.11,-5429.63,9.37,False
97.44,-1.14,1,1.2479,1,-11.1744,-3.35833,-6.174,4246.64,-11.0958,-3874.34,-96872.68,7.0386,-4.832,2003.61,26.052,-4.5654,10507.23,-94.99,-5734.23,,True
42.744,-4.14,0,1.6165,1,-13.959,-3.5259,-3.3616,8006.04,-15.156,-4371.56,-96817.36,5.5041,-3.7652,2778.21,50.716,-4.673,9828,228.53,-5244.33,,False
55.176,-1.14,0,4.043,0,-19.404,-3.36981,-4.9004,3320.64,-10.8972,-2130.36,-96857.88,8.0955,-3.9778,2101.53,28.402,-4.5816,9673.32,117.34,-6430.23,,False
58.04,-1.14,1,1.5678,1,-13.1664,-3.907,-4.5094,5962.64,-11.2569,-3514.36,-96845.92,5.4645,-4.5894,2257.29,26.42,-6.266,9378.93,165.17,-5465.13,10.42,False
44.62,-4.14,0,2.045,0,-11.9082,-3.38873,-4.8212,-5653.36,-10.75362,-1357.36,-96925.952,7.1193,-3.9835,2255.85,40.692,-5.9528,8186.43,81.09,-5603.03,,True
60.68,-1.14,1,1.8444,0,-12.4131,-3.7386,-4.1196,8386.78,-14.391,-7101.36,-96823.18,9.99,-3.7625,1945.5,36.646,-7.578,10596.63,181.64,-5373.91,,False
55.72,-4.14,0,1.09051,1,-12.2685,-3.6214,-6.73,8434.036,-12.7146,-3778.38,-96872.12,7.0806,-5.754,2021.895,25.088,-7.35,10001.16,335.11,-5559.83,11.21,True
103.94,-4.14,1,1.1171,1,-10.74009,-4.386,-9.082,7602.44,-12.3924,-2601.96,-96943.02,7.5633,-3.8437,2074.2,27.184,-4.6664,8094.63,417.31,-5583.53,9.05,False
56.68,-4.14,0,4.374,0,-12.2757,-3.9153,-3.3446,7821.44,-11.8575,-4040.78,-96919.417,8.52,-4.858,4265.31,15.402,-5.168,10018.02,230.01,-5634.63,,True
48.188,-4.14,1,2.293,1,-11.9697,-3.43181,-4.2682,6864.04,-11.6823,-3053.76,-96910.024,5.5665,-4.1643,2480.91,18.132,-6.0118,8937.93,265.01,-5611.73,12.4,True
139.22,-4.14,0,1.1573,0,-12.3978,-3.5386,-3.84,8061.84,-12.2865,-3911.9,-96901.974,7.5138,-3.7594,1579.41,28.586,-4.6494,10479.93,-392.49,-5713.23,,False
41.286,-1.14,1,2.005,1,-19.083,-3.8849,-11.982,8057.44,-15.837,-3980.82,-96907.274,7.8198,-7.566,2081.97,30.1838,-4.6704,9818.7,382.31,-5686.33,,False
45.55,-1.14,1,1.2556,0,-14.943,-3.4547,-4.861,8479.72,-18.078,-4096.08,-96970.62,9.372,-5.375,2127.21,30.436,-8.666,10063.08,951.21,-5439.078,,False
85.68,-4.14,1,1.6536,0,-11.097,-3.8346,-3.25436,8445.072,-16.446,-3974.54,-96613.6,5.8686,-4.907,-2639.19,36.494,-6.74,12985.53,-79.79,-5504.31,8.12,False
43.078,-1.14,1,1.07465,0,-14.973,-3.6104,-6.118,11422.64,-11.1165,-3962.94,-96814.04,9.555,-4.0784,2054.802,19.962,-8.54,10098.03,3219.61,-5526.5,,False
44.48,-1.14,0,2.924,1,-13.3212,-3.41639,-3.735,6314.64,-11.7612,-3956.77,-97091.94,7.3707,-7.324,1614.51,16.798,-8.052,10094.43,62.95,-5437.791,12.88,True
54.296,-1.14,1,4.047,0,-11.8992,-4.628,-3.4448,8867.44,-11.9535,-1243.36,-96901.836,6.8043,-3.8809,2499.21,11.916,-6.1468,8985.63,97.64,-5419.98,10.42,False
45.212,-4.14,0,1.2041,0,-14.442,-6.363,-5.496,7510.44,-13.698,-3883.82,-97086.64,13.062,-6.327,1935.6,41.532,-6.0262,9851.37,-801.59,-5457.446,11.07,True
57.34,-4.14,1,1.9146,0,-12.7677,-5.36,-5.958,8549.88,-16.695,-3601.36,-96822.66,9.21,-5.835,2070.93,29.1556,-4.5726,9354.63,64.09,-6202.53,,True
45.002,-1.14,0,1.2128,1,-14.664,-3.34922,-4.0526,9011.64,-12.2892,-2301.96,-97046.2,8.523,-4.1576,2211.69,13.112,-4.9582,9468.93,-88.79,-5805.63,,False
49.964,-4.14,1,5.365,0,-13.3566,-3.37396,-3.8728,8716.24,-13.902,-3700.76,-96815.2,6.1179,-5.325,2878.71,38.428,-4.8638,9362.43,181.64,-5455.119,,False
37.358,-4.14,0,1.8939,0,-11.2923,-3.347143,-8.446,8466.6,-12.5574,-1915.36,-96881.84,5.7129,-4.0319,2081.88,29.2652,-5.87,8281.53,147.96,-5682.33,10.49,False
63.56,-4.14,0,2.542,0,-16.944,-3.5323,-4.2302,8708.24,-12.8988,-3869.56,-96771.16,5.20638,-5.384,1880.64,14.242,-5.0464,9890.16,75.71,-5336.63,,False
52.426,-1.14,1,1.8897,0,-12.4092,-3.5323,-4.0856,7893.84,-15.495,-3973.48,-97116.52,7.0647,-4.872,2023.299,30.2112,-5.0082,10248.63,244.51,-5927.43,11.53,True
54.516,-4.14,0,2.806,0,-10.6266,-3.345566,-4.284,8633.66,-17.028,-473.36,-96916.646,9.474,-3.809,2633.01,35.944,-11.276,1114.53,292.51,-5482.2,,False
54.802,-1.14,1,1.1366,1,-18.852,-3.342458,-3.4778,8417.08,-11.8122,-3618.96,-96934.184,6.3525,-5.519,2822.31,20.27,-7.858,9652.95,512.21,-5516.15,10.8,True
61.34,-4.14,0,1.1935,0,-13.3563,-3.7829,-3.4128,8009.44,-14.769,-4508.36,-96891.64,7.4559,-4.0168,3019.71,31.125,-5.7088,10116.93,1680.61,-5661.53,,True
63.38,-1.14,1,2.785,1,-11.394,-3.36413,-4.2354,7662.04,-12.7227,-3370.56,-96920.162,7.6581,-4.803,2045.961,32.6966,-8.672,8766.63,65.71,-5518.79,12.95,True
38.198,-1.14,1,2.01,1,-14.073,-3.37921,-11.122,7600.24,-12.8844,-3500.96,-96888.14,6.279,-4.863,2053.83,19.382,-4.677,9386.43,-53.99,-5092.73,9.55,False
36.1588,-4.14,1,1.8731,0,-11.0925,-5.155,-7.784,8700.84,-10.9329,-3498.76,-97107.3,6.2934,-4.4361,2141.4,42.462,-4.5612,8387.43,330.11,-5634.03,,False
50.308,-1.14,1,1.4894,1,-18.438,-3.6657,-5.0524,8509.6,-14.553,-3578.96,-96952.46,11.457,-4.4398,2000.67,23.36,-4.6276,9836.46,149.97,-6105.93,,True
38.49,-4.14,0,1.06329,1,-11.4792,-3.6461,-4.1844,8241.24,-19.71,-4401.56,-96913.708,5.9607,-3.9838,2139.57,30.91428,-5.4404,10884.63,3376.61,-5713.93,,True
58.34,-4.14,0,1.2461,0,-11.4567,-4.1412,-3.5556,10690.64,-11.013,-3656.76,-96765.66,6.582,-4.311,3409.71,6.52,-5.296,9065.43,1083.51,-5308.03,,False
112.28,-1.14,0,2.274,1,-10.9947,-3.7975,-3.512,8209.64,-17.07,-3415.56,-96957.54,7.2012,-4.2059,2639.31,51.74,-4.3572,8631.93,152.57,-5847.73,10.44,True
75.24,-1.14,1,1.1028,1,-11.3145,-3.34211,-6.294,6418.64,-11.6493,-3565.16,-96994.3,5.22825,-4.6163,2205.12,38.388,-5.2112,8353.83,1897.61,-5669.03,,True
42.076,-1.14,0,1.6566,0,-11.1051,-3.5617,-3.8942,8809.84,-11.2845,-3059.36,-96857.4,11.745,-4.3388,2598.21,29.1202,-4.538,8020.23,378.01,-6615.63,8.85,False
75.14,-1.14,1,1.6009,1,-14.772,-5.627,-3.4404,8454.584,-19.482,-3937.5756,-92697.8,5.8866,-4.1443,3301.11,28.612,-6.512,9762.768,423.81,-5372.46,10.52,False
40.49,-4.14,1,1.9642,0,-14.715,-4.72,-4.6808,8412.84,-22.077,-4009.1,-97101.74,5.4615,-4.861,1949.04,15.796,-4.6844,10063.05,140.07,-5485.58,9.24,False
67.14,-4.14,0,2.143,1,-17.832,-3.7635,-3.634,8516.7,-13.1088,-3129.56,-96852.44,9.585,-3.9882,1408.71,31.8416,-4.773,9912.54,66.22,-6082.33,10.93,True
43.75,-1.14,0,1.0692,0,-10.9716,-4.446,-4.4718,8798.44,-13.971,-2718.16,-96851.3,7.9659,-3.9392,2071.98,35.26,-4.4514,9223.53,-981.39,-4529.93,8.09,False
40.288,-4.14,1,1.7942,1,-13.4547,-3.6678,-4.1834,7617.84,-13.881,-6287.36,-97237.8,6.6135,-3.8883,2438.61,20.452,-6.534,10215.33,636.61,-5503.74,,False
114.4,-4.14,1,1.3132,1,-17.478,-3.42098,-5.924,8517.78,-16.518,-1581.36,-97171.6,12.675,-3.74962,2178.42,19.17,-6.37,9752.208,887.81,-5552.93,10,True
40.246,-1.14,0,1.8833,1,-13.4685,-3.4599,-3.7108,8304.36,-22.836,-3035.36,-96895.18,7.7457,-4.0272,2338.44,24.194,-6.42,9516.57,84.47,-5437.683,,True
35.60542,-4.14,1,5.041,0,-18.132,-4.0074,-3.5666,8097.44,-15.315,-4395.36,-97128.4,7.0965,-4.1821,1666.71,24.596,-6.468,9965.16,133.79,-5455.843,,False
59.34,-1.14,0,1.4662,0,-12.7629,-3.35732,-12.006,-2581.36,-10.7784,-579.36,-96941.12,8.694,-3.7932,2052.39,34.822,-4.7052,9225.93,-228.79,-5147.63,9.69,True
111.8,-1.14,0,1.3294,0,-16.188,-3.6595,-3.7494,6640.24,-11.676,-3851.28,-95578.4,6.8418,-7.988,2279.49,28.38,-7.638,9587.49,-225.49,-5400.12,10.93,True
39.002,-4.14,1,1.6736,0,-11.3658,-3.39126,-6.604,4072.64,-11.0496,-4417.36,-96929.528,5.5923,-4.2953,2146.32,17.248,-4.36468,10597.53,558.01,-5854.33,7.96,False
53.704,-1.14,1,1.9096,0,-13.4232,-4.624,-3.817,8559.22,-19.41,-2911.16,-96929.082,11.205,-4.3384,3050.61,27.586,-6.524,9190.83,426.31,-5596.13,,False
69.98,-1.14,1,1.2232,0,-13.686,-4.545,-3.6336,7995.04,-13.782,-3950.28,-96910.044,6.6645,-4.799,2303.73,52.46,-6.936,9959.04,756.91,-5518.99,10.01,True
51.396,-1.14,1,1.8056,0,-11.8662,-3.35409,-3.7324,8278.04,-17.19,-3609.96,-97078.12,9.543,-3.8385,2849.61,31.87,-7.956,9450.63,386.81,-5433.16,12.18,True
54.948,-4.14,1,1.3823,0,-14.355,-5.838,-5.652,7232.44,-12.3717,-2808.16,-96868.54,9.048,-4.4779,2183.07,24.504,-4.7166,9193.23,77.13,-6352.33,,True
43.304,-1.14,0,1.4515,0,-11.4126,-5.261,-7.504,9084.44,-13.4481,-2262.36,-96901.518,9.15,-3.8494,1982.58,35.878,-4.41992,10655.13,-42.29,-6317.83,10.77,False
111.06,-1.14,1,1.2175,0,-19.029,-3.4639,-5.586,8103.64,-14.709,-3757.2,-96904.55,7.2723,-4.2739,1983.48,54.68,-5.9142,9810.48,-466.69,-5376.37,11.73,True
42.364,-1.14,0,2.427,1,-11.6517,-3.38458,-6.168,8052.44,-15.558,-3642.16,-96621,11.436,-5.915,2246.04,15.628,-10.148,8088.93,258.21,-5512.94,,True
44.918,-1.14,1,1.1926,0,-21.96,-4.2307,-4.433,8214.64,-19.041,-3840.32,-96978.46,6.6228,-4.835,1823.82,25.428,-5.3112,9857.82,-265.79,-5726.63,,True
60.08,-4.14,1,1.4987,1,-13.743,-3.5663,-3.8576,4694.64,-11.1678,-4013.48,-96917.562,7.8081,-6.876,2314.98,24.448,-5.612,10000.56,462.71,-5449.605,9.17,False
44.96,-1.14,0,1.3989,0,-12.2241,-3.343079,-3.611,9004.04,-12.2829,-3276.16,-97379.4,9.999,-4.867,2367.81,28.006,-8.586,9127.83,79.17,-5520.78,,False
87.56,-1.14,1,2.04,0,-11.9313,-3.37742,-5.95,8230.84,-17.811,-3801.5,-96974.28,10.269,-4.847,2260.8,33.42,-5.6256,9143.43,378.51,-5485.05,9.82,True
57.24,-1.14,1,1.512,1,-16.104,-3.39711,-3.9146,7580.24,-12.9024,-3379.76,-96909.976,5.8959,-5.17,2470.11,20.98,-7.632,9433.53,149.7,-5582.33,11.69,True
46.752,-4.14,1,1.837,0,-12.4908,-3.35128,-7.87,8562.88,-12.5979,-4300.56,-96879.94,7.668,-4.8,2058.489,34.026,-10.96,10689.93,415.91,-5447.4669,,False
58.56,-1.14,1,3.07,1,-15.468,-3.5583,-5.506,7465.04,-11.9199,-3893.9,-96961.66,7.1598,-6.56,2238.54,29.7472,-4.6382,9641.85,213.24,-5329.03,9.79,False
61.14,-1.14,0,1.7469,0,-11.7,-3.514,-5.358,7107.24,-10.7541,-3613.76,-97012.28,6.339,-4.728,2130.93,37.31,-5.4324,9264.03,130.697,-5397.43,9.41,False
36.239,-1.14,0,2.886,0,-13.2741,-3.37471,-4.065,9408.64,-11.1783,-2029.96,-96893.38,6.1728,-3.9704,2100.57,40.648,-4.533,9649.77,143.11,-6925.63,,False
39.888,-4.14,0,1.4575,1,-13.293,-3.36303,-4.1754,8058.04,-12.5613,-4389.56,-96858.98,5.6763,-4.2661,2108.49,36.488,-4.8626,10106.73,264.91,-4969.03,10.69,False
56.72,-4.14,1,1.08414,0,-21.339,-3.3402714,-8.286,8241.64,-18.648,-4024.5,-96644.6,6.0336,-4.5499,2017.533,44.072,-6.2394,9855,-234.39,-5435.83,10.35,False
55.76,-1.14,1,1.7715,0,-10.7097,-3.41496,-7.566,6471.04,-11.4615,5532.64,-96945.24,5.9058,-3.74188,2112.21,58.68,-4.7534,2035.53,144.85,-6386.73,9.75,True
62.34,-4.14,0,1.2087,1,-18.96,-3.35152,-6.528,5694.64,-11.5263,-3929.458,-96912.77,9.411,-4.662,2031.822,16.454,-5.1794,9811.68,-89.79,-5419.79,10.34,True
39.206,-4.14,1,1.692,0,-21.933,-3.97,-10.584,8537.12,-12.8709,-3608.56,-96926.45,9.579,-3.9133,2065.455,28.016,-5.6688,9832.71,446.61,-5673.03,11.56,True
40.346,-4.14,0,2.098,0,-10.70745,-3.43399,-5.68,8677.24,-14.133,-3972.96,-96987.52,8.1057,-5.156,2223.24,43.184,-4.556,11707.83,448.81,-5845.03,,False
93.42,-4.14,0,2.871,0,-13.608,-3.5739,-3.3596,8819.64,-13.764,-3479.96,-103863.8,7.4124,-5.171,2687.91,25.682,-7.074,9388.53,77.47,-5435.65,,False
53.93,-4.14,1,1.7429,1,-14.115,-3.941,-4.4346,8510.46,-18.084,-3153.56,-96861.9,6.9888,-4.5046,2070.045,44.602,-7.454,9537.12,-3.09,-5491.86,13.54,True
49.986,-4.14,0,1.9227,0,-11.9568,-3.7348,-8.158,9282.24,-11.409,-1747.36,-96971.2,8.565,-3.8824,2143.17,28.432,-6.73,9048.93,360.21,-5539.11,9.37,False
48.916,-4.14,0,1.9542,0,-12.8682,-3.61,-4.7352,7404.44,-12.1833,-3821.04,-96688.6,7.9395,-3.9011,2122.14,41.69,-5.5854,9800.166,151.44,-5366.79,,True
107.76,-4.14,0,1.2486,0,-13.2804,-3.35301,-5.218,8626.48,-11.0655,-2525.76,-97130.6,10.956,-3.9591,2185.95,51,-4.488,9568.8,670.81,-6524.63,,False
38.68,-4.14,0,1.6831,1,-11.9595,-4.2756,-3.7114,8486.96,-14.76,-4099.02,-96928.088,6.1206,-4.773,2137.5,21.374,-6.0894,10434.63,245.71,-5338.83,,False
41.45,-4.14,0,2.035,0,-10.9854,-3.35888,-6.078,12486.64,-11.0082,-1703.36,-96957.04,6.1362,-3.8643,2326.74,31.5182,-4.979,6250.53,407.71,-5271.43,,False
38.008,-1.14,1,2.952,0,-11.3814,-4.0082,-6.788,10251.84,-11.7027,-683.36,-96908.208,8.676,-4.0503,2153.07,34.546,-6.484,6388.53,64.26,-5470.57,,False
75.5,-4.14,0,1.8408,1,-13.845,-3.7506,-4.024,7671.84,-12.8529,-1141.36,-97030.54,5.21055,-3.881,2751.81,48.758,-4.919,9208.23,365.91,-5999.53,10.41,True
